repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8942307692307694,0.65625,0.6403508771929826,0.6476747767169695,0.6403508771929826,"[0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824]"
10,0.8942307692307694,0.65625,0.6403508771929826,0.6476747767169695,0.6403508771929826,"[0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824]"
10,0.8942307692307694,0.65625,0.6403508771929826,0.6476747767169695,0.6403508771929826,"[0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824]"
10,0.8942307692307694,0.65625,0.6403508771929826,0.6476747767169695,0.6403508771929826,"[0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824, 0.6403508771929824]"
